Datetime,Text,Username
Dec-2022,"I will do Data Entry, Composing, , Microsoft Office, In page etc. for $15 I m a professional computer operator having 7 yrs of experience Whatever work you want to do i will do within 2-3hrs with correcteously.Plz contact me 0324916179Expert on the follo… https://t.co/56KmHMtkxx https://t.co/vMuxqNk27A",pinoymarketers
Dec-2022,@Dubug03 Microsoft is a cancer. All they want to do is have a quasi-monopoly on the games industry by controlling the distribution model. That’s what Game Pass is. Why do you think they don’t bother competing with Sony by making great games? Because they don’t want to do the work.,StephenKimbrou8
Dec-2022,How to Create a Stock Management System using Microsoft Access in C++ Bu... https://t.co/aWLxy7BNTm via @YouTube,MeCaptian
Dec-2022,"@DanBrown0531 Like I said, I have all consoles so there's no reason for me to care about Microsoft. I made an objective opinion and you're mad about it. Your head is so stuck up a large corporations ass that you think you're doing god's work ""exposing fanboys"" when that's exactly what you are",JenBandicoot97
Dec-2022,"Sony doesn't have exclusive rights to Spiderman in games, just Insominac's Spiderman. Other studios can make Spiderman games, it's up to Marvel. Oh, and BTW, your precious Microsoft passed up a deal to work with Marvel. Maybe should be getting mad at them https://t.co/iT5wNTsj1r.",DanBrown0531
Dec-2022,"@Madam_PB Good day🤗,I would really love to work with you @Microsoft",Ooyinade1
Dec-2022,"Make hybrid work, work. Sign up for our mailing list to see how the next generation of Windows experiences can help your business. #W365 #Windows11 #CloudPC #Microsoft https://t.co/NHh6HPeIp2",vcapra
Dec-2022,"Mittal P., Sr Microsoft Solutions Architect, shares her #whyCDI.

""Like any other employee, job satisfaction, benefits, work-life balance, etc. are important to me, however, as an engineer, what I like most is the technology challenge...""

#whyCDIwednesday #DEI #culture https://t.co/PUTaVHUrHt",CDILLC
Dec-2022,@RyanRaeHarbuck Very good point Ryan! I used to work with accessibility as part of my job at Microsoft and it always amazed me how many people are visually challenged but not blind.,ces614
Dec-2022,How Asus and a #Microsoft Bug Almost Broke Remote Work https://t.co/PYWn9AXPxe,angsuman
Dec-2022,Microsoft to buy 4% of London Stock Exchange Group https://t.co/JSmYhcVo7c,cryptonewz_io
Dec-2022,Just listening to the Digital Orchestrator recording of thisd track from 1999. Seems to work (which I couldn't do for years thanks to Microsoft removing ISA soundcard support in Windows computers) https://t.co/hFpxgXEFxH,icucme2mate
Dec-2022,"@jayworks13 @Prototype599 @linakhanFTC @FTC @WSJ Proton is a sort of ""emulator"" dude. It creates compatibility layers to make linux read &amp; connect windows based commands. It bridges the connection. Proton doesn't make windws games become Native. Native would be Microsoft actually making the games work Natively without emulation https://t.co/7XWFwFb8cK",MountKashGaming
Dec-2022,"We tracked how the Pelosis’ net worth jumped by an estimated $39 million in 2021, one of their largest annual gains since 2010, after Paul Pelosi’s stock trades in Alphabet, Microsoft, and Nvidia.

https://t.co/N4wrY7SvLs",Sludge
Dec-2022,"@ChriGartner @linakhanFTC Do you honestly not believe with the way Sony does buisness if they had the money MS has they wouldn't be doing the same if not more than Microsoft? ABK needs this deal more than Microsoft The stock would crash if MS pulls out, the progress the devs have made would be for nothing",Af_inc_25
Dec-2022,"on top of the too much work for the employees we have, thanks to microsoft and lenovo's new bullshit we have about 5 urgent deployments on top of everything else

idk if i can even make it to the end of school at this rate",brixtronix
Dec-2022,#Options Flow Grid Update $MSFT #OptionsTrading #Microsoft Shares 🔻0.14% to $236.62 #OptionsFlow #Microsoft365 #stocks #stock #StockMarket #investing #Investment https://t.co/Jj64hrHzGB https://t.co/yN6bedvNLT,OptionsMaxPain
Dec-2022,"I am sure looking at the people who work there 1st it will be a better place, gaming devs/studios is a risky job studios drop like flies but big names like microsoft can help more, still not safe but better than the way it is right now and A-B-K knows this !",WraithUNGS
Dec-2022,"@_NamelessBrain_ @PostUp_bbb Why isnt xbox doing it? Building up small studios, taking the time to make quality content from ground up? With this shortcut, Microsoft shows only the money is more important than hard work and quality games. Xbox may look more customer-friendly today and have a good boss lately",Lorngon
Dec-2022,@michael_vandi I'd love to try Addy out. Does this work for just Gmail or will it support other email providers such as Yahoo Mail and Microsoft Outlook?,RobertEllegate
Dec-2022,@tarasmi @satyanadella @Microsoft Average Russians still need to work out jobs and provide for our families. I don’t remember average American citizens having their rights to work/live taken away while your military obliterated multiple Middle Eastern nations (or continues to in reference to Somalia).,sophperov
Dec-2022,"@wallstmemes Hey @elonmusk why not considering a short position on Microsoft, Apple,  Google and Amazon? Their stock shares are at 80-90% price bubble.",NayraDobraf
Dec-2022,"@vanishinggracee Wouldn't say no to a DLC, though given that Bethesda, thus Arkane Studios/Zenimax is part of Microsoft now, I wonder how that'll work out for the PS5 owners. https://t.co/lCb539sz60",ChibiGingi
Dec-2022,@cryptolukasinho I used Microsoft before using Mac - it’s not that I couldn’t live without the Mac anymore but for me it’s worth it spending more money for an Apple product since they have been ‼️for me ‼️ more reliable. And I love the designs which always gets me into a good mood @ work 😅,jurimaibaum
Dec-2022,"@BillyM2k I'm definitely a microsoft and facebook bigot, i'll work on being a better person",TheDogeBird
Dec-2022,"Want to improve your computing skills? Whether you want to learn how to use Microsoft programmes for work or are a complete beginner at using a computer, our tutors are here to help. Browse our Computing courses here: https://t.co/IETcCQeBj6 #Kent #AdultEd #AdultEducation https://t.co/ZQ0OLtNwjd",KentAdultEd
Dec-2022,"Why Alphabet, @amazon and @microsoft Stock All Fell Thursday #Amazon #Microsoft https://t.co/b7JzKdt2NE https://t.co/uaYDSGuyuK",SubInsider
Dec-2022,"@Daudex Accenture, Meta and Microsoft partnered recently and we’re doing the leg work now in this space. 

Just something to think about when investing.

More to come.",ShamelLakin
Dec-2022,"Make hybrid work, work. Sign up for our mailing list to see how the next generation of Windows experiences can help your business. #W365 #Windows11 #CloudPC #Microsoft https://t.co/M1fHmXAbpL",amadoupav
Dec-2022,What Happens When Flunkies Who Really Work for Google and Microsoft End Up Working ’for’ (at the Expense of) Universities’ IT Departments | Techrights ⚓ https://t.co/2uG5g9rbgr | ♾ Gemini address: gemini://gemini.techrights.org/2022/12/28/universities-in-the-cloud/,tuxmachines
Dec-2022,"@DylanLeClair_ Apple, Amazon, Google, and Microsoft all have excellent core businesses and huge global presence in everyone’s lives. Meta was run into the ground and all profits diverted to a pathetic corporate Metaverse. Tesla will will go down in history as one of the biggest stock scams ever",Takwin_Pensee
Dec-2022,@DEMS_R_GOP Microsoft home page at work. We live in the world we live in. This is the only real hope for grand change.,ProfBattschitt
Dec-2022,Wow @MicrosoftSrbija your HR needs to work this way out soon or @Microsoft will https://t.co/g6INXXNqTS,wannabemad1
Dec-2022,Overview of how to Create a Stock Management System using Microsoft Acce... https://t.co/6k899MP9mX via @YouTube,MeCaptian
Dec-2022,"I always put my 14 inch MacBook in an anti-theft backpack with the Microsoft logo on it.

It actually leads to quite interesting conversations because people on public transport ask me quite often if I work for them 😆.",lovelacecoding
Dec-2022,"Hiring position
Role: Business Analyst
Location: Richmond, VA (On-Site)
Note: Local candidates strongly preferred. Must be able to work 2-days On-Site
Send CV to: us@esveetech.com
#business #training #management #microsoft #ivanti #itil #powerbi #sharepoint #msoffice #artifacts https://t.co/1tBqczGinF",techesvee
Dec-2022,@NikoMueller Microsoft should hire more talented people after aqusation of Activision hire best talented people you can see lot hireing add shown on santamonica lot of studio helped them to built good games that god of war Ragnarok xbox should work in ip with the help of lot of studios,sauravgayab
Dec-2022,@oleh_writes Hey @Microsoft is it ok for you to work with genocide supporters? https://t.co/ZEGahMoK8v,anna_artgirl
Dec-2022,@TengGaming01 @Tuggernut4 @linakhanFTC Probably more then you including you just rambling your ridiculous opinions versus facts funny how Microsoft not only makes top 10 list for companies to work for but they're in the top half fyi fanboy 🤡💩 sonys not even on the list cope,JustAnotherGa
Dec-2022,@2tall4u2 @politico @SkyNews @GMB @YouTube @TheSun @PiersMorganLive @TMZ @HarveyLevinTMZ Don't forget Hoda’s Today co-host: Jenna Bush! Troll-infested and friendly comment sections of Microsoft Start (MSN) often on work computers world News.,music_cem
Dec-2022,"years of personal art and work that i cannot recover because microsoft is actually held together by twigs and spit 👍 Either disable bitlocker or save your recovery keys now (check EVERY email you have, even the ones that aren't a microsoft domain)",t0eni
Dec-2022,Currently engaging in the dangerous multi-tasking of answering work emails and sending attachments with three WIPs open in Microsoft Word in the background. Will my co-workers get a draft client affidavit or a destiel AU?,corrupt_touch
Dec-2022,"JOB OPPORTUNITY: Business Analyst
Salary: £55,000 per annum
Location: #UK #London

For details, please contact Georgiana Enache on Georgiana.Enache@prodapta.com

#Prodapta @Microsoft #Microsoft #MicrosoftJobs #MicrosoftDynamics #DigitalTransformation #D365 #Analyst #Cloud https://t.co/OJAtxRuSE2",ProDapta
Dec-2022,"We are looking for an #azure engineer contractor to work on a digital transformation programme delivering a new Microsoft Azure cloud-based platform. Head to our website for more details.
https://t.co/Uz1RJAFBtT
 #azurecloud #cloudtechnologies #microsoftazure #techjobs https://t.co/SyNPfyJMyM",IgniteDigitalHQ
Dec-2022,"@MicrosoftHelps @Microsoft365 @Microsoft hey, look who work on you!
Terrorist?",SergoniuS
Dec-2022,@APolux @oleh_kk @Microsoft So basically genocide supporters work in @Microsoft  now ? Wow,jffkey
Dec-2022,@tarasmi @slasaru @satyanadella @Microsoft Can’t you do it anyhow with VPN? Geoblocking is kind of useless when you can easily work around it.,bernhard_mandl
Dec-2022,"Was gonna drop a rack and by some microsoft &amp; Disney stock but then looked at my credit card balance 🫠

Think I’ll wait until next month 😅",mlot11
Dec-2022,"This Windows 11 feature helps you and your computer work faster. We show you how to use a powerful Windows feature to make copying and pasting quicker

https://t.co/3aNgZthYa4

#CopyPaste #Microsoft #Windows11

 https://t.co/3aNgZthYa4",CSTG_Omaha
Dec-2022,Yooo today not the day to be calling me off Microsoft Teams 😂🤦🏽‍♂️. I’m at work physically but my mind elsewhere 😭😭,gbruno_10
Dec-2022,Dynamics 365 has become essential for our day-to-day operations and has provided the efficiencies we needed after a shift to a work-from-home environment.  Check out this @Microsoft blog to learn more about how MVP has taken advantage of its capabilities. https://t.co/pMUMWJS2kf,MVPHealthCare
Dec-2022,"@SquawkCNBC @elonmusk @axios @hopeking His stock is down just like meta, Google, Apple, Microsoft, and Amazon. Cut the crap and leave Elon alone!!  Yes brilliant and will pull it all together. Then are you going to apologize???",JaneRents
Dec-2022,"Work Experiment #3 - read a book titled “you are magic” instead of taking that Microsoft Excel course I’ve been putting off for years

Will report back on results",joshopenlate
Dec-2022,@GJtexconserv @Liana53160 he doesn't work for microsoft anymore,ColostomyBague2
Dec-2022,"3 in 1
Tesla, Apple, and Microsoft fall further within corrective decline.  

Let me know if you want more single stock updates in 2023 and not only FX and indexes. 

#Elliottwave https://t.co/d0kIpGrzS1",GregaHorvatFX
